Order ID,Order Date,Product Category,Region,Sales,Profit
12453,2021-05-08,Electronics,East,26595,10927
12454,2021-04-02,Furniture,North,40598,-2319
12455,2022-06-27,Electronics,North,43574,9961
12456,2023-04-26,Clothing,East,14602,6947
12457,2023-09-16,Electronics,West,17092,4382
12458,2022-03-23,Furniture,North,13159,656
12459,2022-01-25,Electronics,South,9452,7435
12460,2022-11-03,Electronics,West,34717,7862
12461,2021-02-12,Furniture,South,20219,-3232
12462,2021-09-11,Clothing,East,8096,5685
12463,2024-02-28,Clothing,South,13855,6042
12464,2023-12-20,Electronics,West,29198,-831
12465,2022-10-25,Clothing,East,11167,886
12466,2022-04-12,Electronics,West,35924,-1877
12467,2021-10-14,Electronics,South,18081,1896
12468,2023-10-08,Clothing,West,13085,1681
12469,2023-02-17,Electronics,East,25111,5039
12470,2021-12-11,Furniture,South,44328,-1330
12471,2022-10-04,Furniture,South,32537,10793
12472,2022-01-17,Clothing,North,10550,7646
12473,2022-11-21,Furniture,North,39163,-4028
12474,2024-06-30,Clothing,West,2360,3132
12475,2023-12-16,Electronics,North,57145,2948
12476,2022-04-02,Clothing,North,17346,7862
12477,2023-09-10,Electronics,North,26008,10120
12478,2021-03-24,Electronics,North,38283,5818
12479,2024-01-28,Furniture,East,15119,7953
12480,2021-05-29,Clothing,East,16900,5761
12481,2024-09-14,Furniture,North,10975,11265
12482,2024-03-25,Electronics,West,12318,313
12483,2021-07-09,Clothing,East,19171,2928
12484,2023-06-02,Electronics,North,49515,8301
12485,2021-09-20,Clothing,East,17048,5442
12486,2024-01-09,Clothing,South,8664,5690
12487,2022-02-04,Clothing,East,12841,2059
12488,2023-02-03,Electronics,East,20427,5483
12489,2022-09-01,Electronics,West,42131,1959
12490,2024-07-07,Electronics,East,33165,-251
12491,2023-02-24,Clothing,West,2540,2922
12492,2021-04-11,Furniture,South,34866,5282
12493,2024-10-14,Electronics,North,36814,1958
12494,2024-11-04,Clothing,West,22635,4359
12495,2023-03-31,Furniture,East,18050,1185
12496,2024-05-29,Clothing,East,19423,2616
12497,2023-03-31,Clothing,West,16388,1184
12498,2022-02-24,Furniture,South,39665,4989
12499,2021-05-04,Electronics,North,26208,6452
12500,2022-02-26,Electronics,East,11571,7680
12501,2024-06-08,Electronics,South,33706,12318
12502,2023-12-23,Furniture,North,39856,11738
12503,2023-02-07,Furniture,North,15029,10668
12504,2022-04-28,Clothing,East,4774,1088
12505,2022-06-03,Electronics,West,22048,-1396
12506,2021-06-04,Electronics,East,49133,12689
12507,2021-04-02,Electronics,East,24737,14014
12508,2023-09-09,Electronics,East,29818,-1567
12509,2022-03-31,Clothing,South,13144,6925
12510,2022-08-21,Furniture,West,10867,9340
12511,2022-05-25,Furniture,South,21837,9291
12512,2024-04-21,Clothing,East,10787,6264
12513,2022-01-21,Electronics,West,8393,10056
12514,2022-02-09,Electronics,North,36429,11141
12515,2021-09-03,Electronics,West,39899,9621
12516,2023-01-12,Clothing,East,10330,5545
12517,2022-10-23,Furniture,West,39750,-1040
12518,2022-10-12,Electronics,North,11261,12533
12519,2024-12-17,Electronics,North,35380,12491
12520,2023-06-20,Electronics,West,17265,2574
12521,2021-03-06,Electronics,North,30755,3546
12522,2023-11-03,Clothing,South,2840,5153
12523,2021-08-01,Electronics,West,48576,-1171
12524,2021-08-30,Clothing,North,15560,4011
12525,2022-05-08,Furniture,North,32293,5677
12526,2024-05-21,Clothing,West,14803,6196
12527,2021-12-04,Electronics,South,11992,3774
12528,2021-06-22,Electronics,West,21043,14163
12529,2022-11-03,Clothing,North,6297,7847
12530,2021-06-13,Electronics,West,28804,1996
12531,2022-04-10,Electronics,North,35246,7690
12532,2023-09-22,Clothing,East,3688,6595
12533,2022-05-12,Clothing,West,19251,4812
12534,2022-12-01,Clothing,West,11637,3508
12535,2022-01-30,Electronics,North,46852,11219
12536,2022-12-04,Furniture,North,45259,11097
12537,2021-11-04,Electronics,North,42409,2049
12538,2021-07-02,Electronics,North,11457,1490
12539,2022-09-21,Clothing,West,17470,5470
12540,2022-05-25,Clothing,North,13728,2679
12541,2022-06-30,Furniture,West,20162,-2280
12542,2022-09-16,Clothing,South,12573,2443
12543,2022-08-17,Furniture,West,21338,6675
12544,2023-01-14,Furniture,North,34070,9371
12545,2024-06-04,Clothing,North,15936,2327
12546,2024-12-30,Clothing,South,13538,2246
12547,2024-12-16,Clothing,West,24586,6884
12548,2022-07-08,Furniture,South,18325,6995
12549,2021-01-21,Clothing,West,6486,601
12550,2022-07-08,Electronics,North,22328,9233
12551,2022-02-01,Clothing,West,19332,2068
12552,2022-09-17,Electronics,North,23702,-1807
12553,2021-04-15,Electronics,North,33317,9612
12554,2021-07-11,Electronics,East,27307,6229
12555,2021-01-17,Clothing,East,6566,7095
12556,2024-02-18,Furniture,West,38602,609
12557,2022-01-28,Electronics,North,45876,-217
12558,2022-03-01,Electronics,South,32678,3831
12559,2021-05-09,Electronics,North,40809,9186
12560,2024-02-28,Clothing,South,13561,1561
12561,2022-07-26,Electronics,West,11689,5595
12562,2021-01-29,Electronics,West,22687,-1675
12563,2024-01-26,Electronics,South,31589,-880
12564,2023-10-31,Clothing,South,24038,3178
12565,2021-08-30,Electronics,North,47062,3193
12566,2021-08-20,Clothing,West,17213,834
12567,2023-02-28,Electronics,North,22230,8040
12568,2024-07-31,Clothing,South,2766,5873
12569,2022-12-16,Electronics,East,14985,9021
12570,2023-01-29,Clothing,East,19872,4629
12571,2023-03-13,Electronics,East,19758,12312
12572,2023-02-15,Clothing,South,13804,5334
12573,2022-12-27,Furniture,North,27277,1990
12574,2021-07-19,Furniture,West,38788,-1017
12575,2023-08-03,Clothing,South,5768,2004
12576,2021-03-20,Clothing,East,4450,3544
12577,2023-08-14,Furniture,North,18002,4891
12578,2023-05-06,Clothing,West,8019,6206
12579,2024-04-11,Electronics,West,18472,13264
12580,2022-04-12,Furniture,South,27691,5719
12581,2022-08-04,Electronics,South,40632,-1025
12582,2024-12-10,Electronics,West,27302,12213
12583,2023-07-29,Electronics,West,36250,8620
12584,2022-03-25,Electronics,East,29323,1733
12585,2021-03-28,Clothing,West,10551,2723
12586,2021-04-11,Electronics,South,24868,-572
12587,2023-10-29,Electronics,North,13104,11776
12588,2023-04-25,Electronics,East,8695,-1799
12589,2024-05-08,Clothing,East,14049,1698
12590,2021-03-28,Clothing,West,17628,3470
12591,2021-02-12,Electronics,North,16265,10460
12592,2024-11-09,Electronics,East,14920,202
12593,2024-12-29,Electronics,South,41436,12624
12594,2022-02-12,Furniture,West,21850,1317
12595,2022-10-26,Clothing,South,9555,3306
12596,2023-11-07,Clothing,West,11911,4756
12597,2021-05-28,Electronics,East,8185,6070
12598,2021-10-04,Clothing,West,17608,7550
12599,2021-08-20,Clothing,North,18006,4468
12600,2022-01-01,Electronics,South,40969,9284
12601,2024-06-05,Electronics,North,46478,13698
12602,2022-03-12,Electronics,South,42870,7102
12603,2022-02-03,Furniture,South,11571,125
12604,2024-05-19,Furniture,West,31553,9034
12605,2024-11-15,Clothing,East,4327,4113
12606,2022-05-14,Clothing,East,10652,1306
12607,2022-06-24,Electronics,North,11699,4027
12608,2022-07-17,Clothing,West,12667,5323
12609,2022-03-18,Clothing,East,11347,7575
12610,2024-07-08,Electronics,South,14959,11616
12611,2023-02-12,Furniture,South,16210,7517
12612,2021-12-16,Electronics,West,26806,1976
12613,2024-10-07,Electronics,North,40045,6912
12614,2022-06-04,Clothing,West,19658,4367
12615,2024-09-05,Clothing,North,2690,4523
12616,2021-05-18,Clothing,West,14344,3937
12617,2023-09-19,Electronics,South,10355,-1251
12618,2022-01-03,Furniture,West,29435,7965
12619,2024-05-28,Clothing,East,14847,6258
12620,2024-09-22,Clothing,East,13637,6574
12621,2024-05-31,Furniture,West,34403,9529
12622,2021-12-26,Clothing,North,9456,3731
12623,2023-07-10,Electronics,North,47177,4288
12624,2021-11-25,Clothing,South,3750,1364
12625,2023-08-20,Electronics,South,47685,9686
12626,2022-04-08,Electronics,North,11054,6977
12627,2023-08-04,Electronics,West,33032,14199
12628,2023-08-21,Furniture,South,18536,10070
12629,2024-11-06,Electronics,North,32418,5683
12630,2023-04-16,Clothing,North,19171,2319
12631,2021-06-18,Electronics,West,16896,12582
12632,2021-08-05,Clothing,East,9190,1452
12633,2022-01-13,Clothing,North,2814,2048
12634,2021-04-29,Clothing,South,4777,4266
12635,2021-07-09,Electronics,West,12958,1825
12636,2023-02-06,Clothing,West,19600,7108
12637,2022-01-05,Furniture,West,19999,7964
12638,2021-05-29,Clothing,East,8772,1789
12639,2022-10-14,Clothing,East,23058,1055
12640,2023-02-09,Furniture,South,27246,5677
12641,2022-01-09,Electronics,South,37552,355
12642,2023-02-20,Clothing,West,11157,2895
12643,2021-06-09,Furniture,South,35914,-4476
12644,2021-12-17,Electronics,North,11129,6167
12645,2024-08-04,Clothing,East,18184,7916
12646,2024-08-04,Electronics,West,45432,-795
12647,2023-06-11,Clothing,West,14039,4701
12648,2024-06-03,Clothing,North,4238,1660
12649,2022-06-07,Electronics,North,20987,3239
12650,2022-06-06,Clothing,North,14017,7474
12651,2023-02-22,Electronics,North,25138,7096
12652,2021-09-30,Electronics,West,32536,11291
12653,2023-07-25,Electronics,East,10621,1190
12654,2024-11-26,Furniture,East,18132,-3713
12655,2021-07-02,Electronics,North,31902,12590
12656,2022-05-03,Furniture,South,31164,10668
12657,2023-04-26,Clothing,West,3772,4402
12658,2021-05-04,Electronics,East,40238,4200
12659,2023-09-12,Clothing,North,17762,3638
12660,2023-03-01,Clothing,South,9213,7249
12661,2022-02-18,Clothing,South,4416,2779
12662,2024-04-10,Electronics,North,25968,-954
12663,2024-08-04,Electronics,West,22909,11578
12664,2024-12-29,Electronics,East,40778,3719
12665,2022-11-17,Electronics,South,31148,13598
12666,2021-04-23,Electronics,East,23624,4411
12667,2023-06-07,Electronics,East,48842,8352
12668,2021-05-02,Electronics,South,38885,13003
12669,2024-05-30,Electronics,North,17223,10718
12670,2021-02-08,Electronics,South,9315,6936
12671,2022-05-12,Electronics,South,39419,11767
12672,2023-02-19,Furniture,West,16466,10185
12673,2024-06-10,Electronics,East,45858,2240
12674,2023-08-01,Clothing,North,18795,613
12675,2021-05-29,Electronics,East,22910,446
12676,2024-11-21,Furniture,South,17349,7411
12677,2023-10-19,Electronics,North,63072,2142
12678,2022-10-23,Furniture,North,33891,9187
12679,2021-10-29,Clothing,North,11813,7868
12680,2024-10-15,Electronics,North,30725,13807
12681,2021-08-26,Furniture,West,24724,4261
12682,2022-10-09,Clothing,North,20122,3169
12683,2022-10-25,Electronics,South,27075,7600
12684,2021-08-24,Clothing,West,13932,764
12685,2021-07-22,Furniture,South,22040,11127
12686,2021-09-13,Clothing,South,14473,825
12687,2022-08-21,Electronics,East,41974,7696
12688,2022-10-24,Clothing,North,20428,4034
12689,2021-08-23,Clothing,North,3440,7869
12690,2024-09-30,Furniture,South,31568,4147
12691,2022-06-18,Clothing,North,18267,1054
12692,2023-05-10,Electronics,West,39452,3136
12693,2023-02-09,Furniture,East,42579,6446
12694,2022-06-25,Electronics,North,32524,11188
12695,2021-08-01,Electronics,North,46587,6069
12696,2022-04-08,Clothing,West,14769,2536
12697,2022-03-12,Clothing,East,7560,5161
12698,2021-10-10,Electronics,West,57716,9657
12699,2024-12-01,Clothing,South,9508,2956
12700,2021-03-29,Electronics,South,49430,5629
12701,2023-12-04,Electronics,North,25121,14494
12702,2022-04-06,Furniture,East,29943,1692
12703,2021-10-05,Electronics,South,64981,9746
12704,2022-02-25,Electronics,West,23372,10631
12705,2024-10-08,Electronics,South,12313,12599
12706,2022-11-27,Furniture,South,53042,-128
12707,2022-05-30,Electronics,West,35547,8573
12708,2022-12-04,Electronics,North,28198,9482
12709,2021-01-19,Clothing,East,6753,2333
12710,2021-01-23,Clothing,North,7928,953
12711,2022-02-17,Electronics,West,47584,5256
12712,2023-11-20,Clothing,South,16313,7370
12713,2021-04-18,Electronics,East,17635,7940
12714,2024-10-22,Furniture,North,30044,6363
12715,2024-07-28,Electronics,West,37739,7978
12716,2024-02-26,Electronics,South,25793,-1091
12717,2024-06-06,Electronics,South,8760,3612
12718,2024-02-09,Electronics,North,44008,-1470
12719,2021-05-16,Clothing,West,11551,4318
12720,2021-12-28,Electronics,South,13728,3103
12721,2024-04-24,Electronics,South,32090,7465
12722,2021-05-09,Clothing,East,4781,1446
12723,2024-07-08,Clothing,South,7257,1798
12724,2022-05-30,Electronics,North,42956,4063
12725,2022-03-25,Electronics,West,23615,-1119
12726,2024-02-02,Electronics,West,9847,4599
12727,2024-06-01,Electronics,East,30110,2568
12728,2023-05-24,Electronics,West,24314,5163
12729,2022-04-18,Clothing,North,13156,7082
12730,2023-10-31,Furniture,South,27716,-2784
12731,2024-11-29,Electronics,East,43633,3701
12732,2021-10-29,Electronics,West,42121,9780
12733,2021-08-19,Electronics,East,18694,2809
12734,2023-07-12,Electronics,East,24562,12392
12735,2023-12-26,Electronics,West,52573,5771
12736,2023-07-26,Furniture,East,11929,9306
12737,2021-04-22,Clothing,West,16244,611
12738,2023-11-03,Furniture,North,27450,10707
12739,2024-11-17,Furniture,West,36094,-1873
12740,2022-05-15,Clothing,South,15100,7983
12741,2023-07-21,Clothing,West,13203,1708
12742,2022-08-21,Electronics,South,8036,9252
12743,2021-08-22,Clothing,East,9006,7375
12744,2022-08-25,Furniture,West,34059,347
12745,2021-11-10,Electronics,South,52222,-1191
12746,2022-07-20,Furniture,West,37648,-882
12747,2023-11-02,Electronics,West,33683,11083
12748,2021-07-28,Furniture,West,23187,-4576
12749,2023-11-04,Furniture,North,47633,-3018
12750,2024-12-12,Clothing,South,25807,7270
12751,2024-12-31,Clothing,North,22617,4300
12752,2024-11-01,Clothing,North,4202,2297
12753,2023-11-10,Furniture,South,31909,3756
12754,2022-08-10,Furniture,West,13019,-3696
12755,2023-10-12,Clothing,North,20987,632
12756,2023-12-30,Clothing,North,24481,6907
12757,2024-05-19,Clothing,North,12022,2658
12758,2024-01-30,Furniture,West,21818,-4151
12759,2022-11-29,Clothing,North,7750,1980
12760,2021-05-12,Furniture,East,14854,-3461
12761,2024-11-05,Clothing,South,6427,5457
12762,2024-03-01,Electronics,East,30327,1244
12763,2023-11-10,Electronics,West,39936,11255
12764,2022-06-20,Electronics,North,42359,13768
12765,2023-10-11,Electronics,South,20611,-399
12766,2021-08-15,Electronics,North,39952,10809
12767,2024-03-23,Clothing,West,19606,6190
12768,2023-04-02,Electronics,South,20521,-158
12769,2023-05-21,Electronics,East,18483,6058
12770,2022-02-09,Clothing,South,15704,2089
12771,2021-07-21,Furniture,North,15565,6088
12772,2021-02-07,Clothing,South,6488,508
12773,2023-07-31,Furniture,West,40615,3906
12774,2021-07-07,Clothing,West,3927,7820
12775,2023-12-17,Electronics,South,21191,6457
12776,2023-07-30,Clothing,West,7492,3723
12777,2023-11-10,Clothing,West,3840,7550
12778,2021-09-30,Electronics,West,38341,7541
12779,2024-02-17,Electronics,East,23007,-426
12780,2022-08-06,Clothing,North,17674,7734
12781,2022-05-31,Electronics,West,15095,10023
12782,2024-05-29,Clothing,South,5255,1558
12783,2022-06-10,Electronics,West,42725,2944
12784,2021-12-02,Clothing,East,9175,6421
12785,2022-11-29,Clothing,South,5874,4153
12786,2023-12-15,Electronics,North,41986,570
12787,2022-05-15,Electronics,South,35503,5450
12788,2023-06-19,Clothing,South,9703,6917
12789,2023-02-05,Furniture,South,25898,9389
12790,2022-06-20,Furniture,South,35463,-4256
12791,2021-06-11,Clothing,West,5514,3430
12792,2022-08-17,Clothing,North,12871,5844
12793,2021-06-08,Electronics,West,31097,-1825
12794,2024-04-26,Electronics,East,11217,13106
12795,2021-03-01,Electronics,East,38359,11696
12796,2023-07-04,Clothing,South,11586,6302
12797,2024-09-04,Electronics,West,15034,14263
12798,2021-07-30,Electronics,West,16776,9054
12799,2022-02-10,Clothing,North,11812,3855
12800,2022-10-26,Clothing,North,17418,7271
12801,2024-02-07,Electronics,North,31100,8768
12802,2024-01-05,Electronics,West,41299,9357
12803,2022-06-26,Electronics,North,9437,3502
12804,2024-08-30,Electronics,North,48376,3566
12805,2023-09-25,Clothing,North,10808,4666
12806,2024-02-15,Electronics,South,12014,11613
12807,2023-07-16,Clothing,East,9399,1431
12808,2023-05-18,Furniture,East,31814,9008
12809,2021-01-19,Electronics,West,49585,3988
12810,2022-03-08,Furniture,West,17509,7849
12811,2023-01-10,Electronics,South,19071,12081
12812,2024-10-05,Electronics,East,27596,9614
12813,2021-07-02,Electronics,North,18301,781
12814,2021-04-23,Electronics,North,19374,-361
12815,2024-04-21,Electronics,West,49741,11982
12816,2022-04-26,Electronics,East,39258,10884
12817,2024-03-15,Clothing,West,12248,2823
12818,2023-04-11,Furniture,West,36809,5830
12819,2024-02-11,Clothing,North,4480,3116
12820,2023-02-02,Electronics,North,14799,6547
12821,2022-04-21,Clothing,East,16328,4987
12822,2023-02-02,Clothing,West,15928,4022
12823,2024-08-19,Furniture,South,26547,7925
12824,2023-08-29,Furniture,East,38239,-1619
12825,2023-10-17,Furniture,West,58281,1589
12826,2024-02-16,Electronics,East,36841,5447
12827,2021-06-10,Clothing,East,2339,5321
12828,2022-02-05,Electronics,East,27974,3130
12829,2021-07-17,Furniture,South,36221,2733
12830,2024-07-07,Electronics,South,13049,8318
12831,2022-10-22,Electronics,North,37814,13608
12832,2023-12-07,Electronics,North,11229,5709
12833,2022-02-03,Clothing,West,7143,6090
12834,2021-03-19,Electronics,East,9224,12466
12835,2021-05-04,Electronics,West,45013,7741
12836,2021-03-16,Furniture,North,32991,2407
12837,2021-05-17,Furniture,South,36081,9790
12838,2022-08-25,Electronics,North,23642,7567
12839,2024-11-24,Electronics,West,64515,3768
12840,2023-04-17,Furniture,North,27399,-4665
12841,2022-05-15,Furniture,West,25330,11464
12842,2021-05-18,Clothing,West,4134,2299
12843,2021-02-19,Clothing,West,18641,5586
12844,2023-08-31,Electronics,West,8184,14506
12845,2021-09-11,Furniture,North,17263,8191
12846,2022-12-11,Clothing,West,7168,6133
12847,2022-07-17,Clothing,West,8077,1894
12848,2023-01-27,Electronics,East,43120,13716
12849,2024-12-20,Furniture,West,25350,9992
12850,2022-07-01,Clothing,North,12133,6905
12851,2024-08-18,Electronics,West,38269,14874
12852,2023-07-11,Clothing,South,19438,1201
12853,2022-08-04,Clothing,South,4934,5887
12854,2024-10-04,Clothing,West,21251,5810
12855,2021-02-18,Clothing,South,15711,6156
12856,2023-07-06,Clothing,South,16426,5195
12857,2024-01-03,Furniture,North,25860,9097
12858,2022-12-05,Electronics,East,43823,6843
12859,2021-09-18,Electronics,South,39152,14800
12860,2021-12-22,Electronics,South,30644,3566
12861,2024-07-07,Clothing,East,7999,4180
12862,2022-09-30,Clothing,East,5866,1245
12863,2023-01-13,Furniture,South,12002,11623
12864,2024-08-11,Clothing,West,11047,4015
12865,2023-10-07,Clothing,South,23302,3146
12866,2023-07-20,Furniture,West,32251,7707
12867,2022-10-03,Electronics,West,41752,8790
12868,2023-03-03,Furniture,West,42620,10596
12869,2024-08-29,Electronics,East,38339,-647
12870,2022-09-04,Clothing,South,12227,3380
12871,2023-03-20,Clothing,South,17828,1179
12872,2024-04-20,Clothing,North,10678,4120
12873,2022-11-17,Electronics,East,37307,4864
12874,2024-10-19,Electronics,North,29530,13150
12875,2021-07-07,Clothing,North,19074,6625
12876,2023-09-12,Furniture,West,39046,5114
12877,2022-07-02,Electronics,East,8637,3866
12878,2022-12-26,Furniture,North,43130,-1992
12879,2023-07-15,Electronics,South,31600,14251
12880,2024-12-02,Clothing,North,9880,3957
12881,2023-05-26,Clothing,East,13366,4188
12882,2022-09-10,Clothing,South,19783,2834
12883,2022-02-18,Furniture,South,32226,3441
12884,2024-09-27,Clothing,South,7320,1035
12885,2024-05-28,Clothing,West,13724,6943
12886,2023-06-22,Electronics,South,27933,11394
12887,2021-06-12,Electronics,West,47720,6649
12888,2024-05-28,Electronics,West,27122,1369
12889,2021-09-27,Clothing,North,9983,4196
12890,2022-09-24,Electronics,North,13635,2069
12891,2023-06-25,Electronics,South,47019,9579
12892,2024-11-24,Electronics,East,35908,3737
12893,2024-04-20,Electronics,South,17439,573
12894,2021-07-24,Electronics,North,40893,7421
12895,2022-08-05,Furniture,South,21403,-3694
12896,2023-04-21,Clothing,North,4101,6989
12897,2024-06-05,Clothing,South,2135,2877
12898,2022-08-19,Clothing,East,9311,1959
12899,2021-09-07,Electronics,South,40025,-1188
12900,2023-05-25,Furniture,East,36320,5130
12901,2021-07-15,Electronics,East,31952,13227
12902,2022-11-21,Electronics,South,28288,6826
12903,2023-12-30,Clothing,East,20720,1168
12904,2022-10-01,Electronics,East,33380,6460
12905,2024-11-23,Clothing,North,13874,3790
12906,2022-11-03,Electronics,North,57405,7453
12907,2024-05-11,Clothing,East,17904,2832
12908,2024-03-17,Clothing,West,17396,602
12909,2023-08-02,Electronics,South,36370,2334
12910,2021-07-18,Clothing,East,18285,2735
12911,2024-12-20,Electronics,South,38177,3019
12912,2022-05-07,Clothing,North,2675,2939
12913,2023-06-15,Electronics,South,17873,3587
12914,2021-05-22,Clothing,East,7945,1776
12915,2024-08-29,Clothing,East,6767,7504
12916,2021-06-14,Electronics,East,48496,4609
12917,2021-11-10,Furniture,East,22270,-901
12918,2021-01-21,Furniture,West,41571,10859
12919,2024-01-11,Clothing,West,17582,2393
12920,2024-02-29,Clothing,West,19669,1034
12921,2023-09-11,Electronics,East,31430,9639
12922,2021-11-01,Clothing,West,9334,1879
12923,2022-01-06,Electronics,South,25029,3412
12924,2023-05-03,Electronics,East,12652,4834
12925,2022-01-19,Furniture,North,32487,2084
12926,2022-03-21,Clothing,East,14862,4624
12927,2022-03-01,Electronics,South,22692,14748
12928,2021-06-10,Electronics,West,10655,5433
12929,2024-04-16,Clothing,East,3314,7210
12930,2022-09-21,Electronics,West,13272,-1782
12931,2023-06-14,Electronics,East,38892,2703
12932,2022-05-05,Electronics,South,29515,-461
12933,2023-10-14,Clothing,East,19688,2102
12934,2021-11-23,Clothing,West,9183,6096
12935,2022-08-21,Electronics,West,30196,9603
12936,2023-10-12,Clothing,South,5834,1116
12937,2021-10-16,Electronics,East,47966,14411
12938,2022-08-16,Clothing,North,10207,3848
12939,2022-07-27,Furniture,East,22770,2977
12940,2024-10-09,Clothing,South,8659,7955
12941,2021-01-28,Furniture,North,14549,10029
12942,2023-08-12,Furniture,South,34507,-27
12943,2021-02-12,Clothing,East,10436,2394
12944,2022-02-27,Clothing,North,19740,1442
12945,2021-06-26,Furniture,South,29851,1964
12946,2022-06-13,Electronics,West,22842,-255
12947,2023-08-24,Electronics,North,20697,1879
12948,2021-07-17,Furniture,North,30161,-2733
12949,2022-09-02,Clothing,South,11688,7373
12950,2023-04-22,Electronics,West,18988,2481
12951,2023-05-03,Electronics,North,31849,-1071
12952,2021-01-22,Clothing,South,9773,3824
12953,2024-02-10,Clothing,North,6587,856
12954,2023-12-17,Clothing,North,23123,4810
12955,2023-12-26,Clothing,North,9748,4341
12956,2023-04-22,Clothing,West,14122,5347
12957,2021-04-08,Clothing,East,15409,7171
12958,2024-03-13,Clothing,East,9059,1165
12959,2022-03-11,Clothing,West,12220,4191
12960,2022-09-29,Clothing,West,12774,1053
12961,2024-01-15,Electronics,South,21860,5045
12962,2022-08-11,Electronics,North,17380,-1851
12963,2021-12-10,Furniture,West,54939,11373
12964,2024-08-10,Electronics,South,21343,853
12965,2022-07-25,Electronics,East,18128,10580
12966,2022-09-03,Clothing,East,17254,3236
12967,2021-08-31,Furniture,East,43724,6440
12968,2022-07-15,Electronics,East,13180,6607
12969,2023-08-18,Electronics,South,19646,12342
12970,2021-02-01,Electronics,North,45781,-1916
12971,2022-01-26,Clothing,South,3935,6390
12972,2021-10-04,Electronics,North,22440,9604
12973,2022-06-16,Electronics,East,31133,473
12974,2024-03-23,Electronics,West,41503,838
12975,2022-01-18,Furniture,West,23440,-1094
12976,2023-12-28,Electronics,West,54652,2836
12977,2023-06-03,Electronics,North,42630,2226
12978,2021-08-02,Clothing,East,14610,1322
12979,2022-01-11,Furniture,South,42643,11926
12980,2023-01-14,Clothing,West,8209,3265
12981,2021-08-01,Furniture,North,33652,5270
12982,2021-03-20,Furniture,West,27268,-1351
12983,2022-09-20,Electronics,South,28317,1666
12984,2022-08-27,Clothing,East,15357,7756
12985,2023-02-21,Electronics,South,17913,6566
12986,2024-11-05,Clothing,East,22886,1057
12987,2023-09-28,Electronics,East,14040,11884
12988,2022-11-11,Electronics,East,54464,7292
12989,2021-02-27,Furniture,West,36110,349
12990,2023-11-16,Electronics,South,49886,10319
12991,2023-05-31,Furniture,West,10057,3503
12992,2022-03-23,Electronics,South,36293,8193
12993,2021-03-07,Electronics,North,27121,3493
12994,2024-07-01,Furniture,North,12282,6375
12995,2023-12-04,Clothing,South,4460,3625
12996,2024-01-26,Clothing,South,14526,2275
12997,2023-10-09,Electronics,South,37168,9351
12998,2021-08-15,Clothing,South,16639,1828
12999,2023-02-13,Clothing,East,6385,6851
13000,2022-11-10,Clothing,West,22363,4474
13001,2024-12-30,Clothing,East,10276,5177
13002,2022-08-24,Furniture,West,29686,1945
13003,2022-01-14,Clothing,West,13058,2396
13004,2024-04-16,Furniture,West,22636,-2698
13005,2024-12-21,Clothing,East,9055,5755
13006,2022-12-10,Clothing,South,21010,1022
13007,2021-11-03,Electronics,East,14297,-1091
13008,2023-02-18,Electronics,East,42648,10497
13009,2022-05-19,Furniture,West,28944,2527
13010,2021-09-25,Electronics,North,46464,1072
13011,2021-01-08,Electronics,North,20018,2476
13012,2022-05-23,Electronics,East,38232,2489
13013,2022-04-21,Electronics,West,28875,14219
13014,2024-08-13,Furniture,East,40448,9367
13015,2021-06-13,Furniture,East,35120,1855
13016,2022-04-30,Clothing,South,5097,4125
13017,2024-01-01,Electronics,West,27889,-916
13018,2022-07-21,Clothing,North,2552,6060
13019,2023-06-24,Clothing,North,3153,4438
13020,2022-07-13,Furniture,North,31857,3689
13021,2021-08-26,Clothing,East,15483,1112
13022,2024-02-02,Electronics,West,41573,-1080
13023,2024-05-18,Clothing,South,15162,4104
13024,2022-07-08,Furniture,North,41529,-3557
13025,2023-04-08,Clothing,West,9048,6015
13026,2022-04-13,Clothing,North,19929,1710
13027,2024-07-15,Electronics,South,37677,14004
13028,2022-01-21,Clothing,West,12272,6712
13029,2023-02-14,Clothing,East,12340,2008
13030,2023-04-28,Electronics,East,37980,6581
13031,2022-01-22,Clothing,North,15045,3070
13032,2023-05-27,Electronics,North,28121,779
13033,2021-09-16,Electronics,West,32914,9628
13034,2021-10-10,Electronics,South,32731,-278
13035,2021-02-09,Electronics,North,21885,-1898
13036,2022-05-01,Clothing,West,15262,7953
13037,2023-07-18,Electronics,South,20224,4172
13038,2021-08-08,Electronics,North,19252,5197
13039,2024-02-27,Furniture,North,41591,8677
13040,2023-10-12,Clothing,West,16950,3709
13041,2023-10-21,Clothing,North,8541,7206
13042,2022-09-05,Electronics,East,19655,-1566
13043,2023-07-17,Clothing,South,17139,1757
13044,2022-11-19,Electronics,South,42419,7122
13045,2022-09-05,Furniture,East,20991,8859
13046,2021-09-17,Electronics,West,31640,13571
13047,2023-09-17,Clothing,East,8461,4583
13048,2023-08-24,Electronics,East,46764,2852
13049,2022-01-01,Clothing,South,4512,7754
13050,2022-06-28,Clothing,West,3263,6451
13051,2022-10-11,Clothing,North,6171,7724
13052,2023-03-25,Electronics,East,15280,8974
13053,2023-11-06,Clothing,East,25320,3286
13054,2024-02-27,Furniture,West,22227,8031
13055,2022-07-29,Furniture,East,43000,7544
13056,2024-02-07,Electronics,West,10028,14022
13057,2023-10-10,Electronics,North,22945,413
13058,2022-11-01,Furniture,West,53391,418
